match_id,season,date,home_team,away_team,leader,leader_team,opponent_team,minute_reached_plus2,score_at_event_leader,score_at_event_opponent,final_home_goals,final_away_goals,final_leader_goals,final_opponent_goals,result_for_leader,leader_is_home
3131,2016,2016-12-15,West Bromwich Albion,Swansea,home,West Bromwich Albion,Swansea,60,2,0,3,1,3,1,W,True
3132,2016,2016-12-15,Manchester City,Watford,home,Manchester City,Watford,85,2,0,2,0,2,0,W,True
3134,2016,2016-12-15,Tottenham,Hull,home,Tottenham,Hull,62,2,0,3,0,3,0,W,True
3136,2016,2016-12-17,Middlesbrough,Swansea,home,Middlesbrough,Swansea,28,2,0,3,0,3,0,W,True
3138,2016,2016-12-17,Stoke,Leicester,home,Stoke,Leicester,47,2,0,2,2,2,2,D,True
3140,2016,2016-12-17,West Bromwich Albion,Manchester United,away,Manchester United,West Bromwich Albion,55,2,0,0,2,2,0,W,False
3141,2016,2016-12-18,Bournemouth,Southampton,away,Southampton,Bournemouth,84,3,1,1,3,3,1,W,False
3146,2016,2016-12-26,Swansea,West Ham,away,West Ham,Swansea,49,2,0,1,4,4,1,W,False
3147,2016,2016-12-26,Manchester United,Sunderland,home,Manchester United,Sunderland,81,2,0,3,1,3,1,W,True
3148,2016,2016-12-26,Leicester,Everton,away,Everton,Leicester,90,2,0,0,2,2,0,W,False
3151,2016,2016-12-26,Chelsea,Bournemouth,home,Chelsea,Bournemouth,48,2,0,3,0,3,0,W,True
3152,2016,2016-12-26,Hull,Manchester City,away,Manchester City,Hull,77,2,0,0,3,3,0,W,False
3153,2016,2016-12-27,Liverpool,Stoke,home,Liverpool,Stoke,59,3,1,4,1,4,1,W,True
3154,2016,2016-12-28,Southampton,Tottenham,away,Tottenham,Southampton,84,3,1,1,4,4,1,W,False
3157,2016,2016-12-31,Burnley,Sunderland,home,Burnley,Sunderland,50,2,0,4,1,4,1,W,True
3158,2016,2016-12-31,Chelsea,Stoke,home,Chelsea,Stoke,84,4,2,4,2,4,2,W,True
3161,2016,2016-12-31,Swansea,Bournemouth,away,Bournemouth,Swansea,45,2,0,0,3,3,0,W,False
3328,2016,2017-01-01,Watford,Tottenham,away,Tottenham,Watford,32,2,0,1,4,4,1,W,False
3329,2016,2017-01-01,Arsenal,Crystal Palace,home,Arsenal,Crystal Palace,55,2,0,2,0,2,0,W,True
3331,2016,2017-01-02,Everton,Southampton,home,Everton,Southampton,80,2,0,3,0,3,0,W,True
3332,2016,2017-01-02,Manchester City,Burnley,home,Manchester City,Burnley,61,2,0,2,1,2,1,W,True
3333,2016,2017-01-02,West Bromwich Albion,Hull,home,West Bromwich Albion,Hull,72,3,1,3,1,3,1,W,True
3335,2016,2017-01-02,West Ham,Manchester United,away,Manchester United,West Ham,77,2,0,0,2,2,0,W,False
3336,2016,2017-01-03,Bournemouth,Arsenal,home,Bournemouth,Arsenal,20,2,0,3,3,3,3,D,True
3338,2016,2017-01-04,Stoke,Watford,home,Stoke,Watford,48,2,0,2,0,2,0,W,True
3339,2016,2017-01-05,Tottenham,Chelsea,home,Tottenham,Chelsea,53,2,0,2,0,2,0,W,True
3340,2016,2017-01-14,Tottenham,West Bromwich Albion,home,Tottenham,West Bromwich Albion,25,2,0,4,0,4,0,W,True
3342,2016,2017-01-14,Sunderland,Stoke,away,Stoke,Sunderland,21,2,0,1,3,3,1,W,False
3343,2016,2017-01-14,Swansea,Arsenal,away,Arsenal,Swansea,53,2,0,0,4,4,0,W,False
3344,2016,2017-01-14,Hull,Bournemouth,home,Hull,Bournemouth,61,3,1,3,1,3,1,W,True
3346,2016,2017-01-14,West Ham,Crystal Palace,home,West Ham,Crystal Palace,78,2,0,3,0,3,0,W,True
3347,2016,2017-01-14,Leicester,Chelsea,away,Chelsea,Leicester,50,2,0,0,3,3,0,W,False
3348,2016,2017-01-15,Everton,Manchester City,home,Everton,Manchester City,46,2,0,4,0,4,0,W,True
3350,2016,2017-01-21,Liverpool,Swansea,away,Swansea,Liverpool,51,2,0,2,3,3,2,W,False
3351,2016,2017-01-21,Middlesbrough,West Ham,away,West Ham,Middlesbrough,93,3,1,1,3,3,1,W,False
3355,2016,2017-01-21,West Bromwich Albion,Sunderland,home,West Bromwich Albion,Sunderland,35,2,0,2,0,2,0,W,True
3356,2016,2017-01-21,Manchester City,Tottenham,home,Manchester City,Tottenham,53,2,0,2,2,2,2,D,True
3357,2016,2017-01-22,Southampton,Leicester,home,Southampton,Leicester,38,2,0,3,0,3,0,W,True
3359,2016,2017-01-22,Chelsea,Hull,home,Chelsea,Hull,80,2,0,2,0,2,0,W,True
3360,2016,2017-01-31,Arsenal,Watford,away,Watford,Arsenal,12,2,0,1,2,2,1,W,False
3361,2016,2017-01-31,Bournemouth,Crystal Palace,away,Crystal Palace,Bournemouth,91,2,0,0,2,2,0,W,False
3367,2016,2017-02-01,West Ham,Manchester City,away,Manchester City,West Ham,20,2,0,0,4,4,0,W,False
3370,2016,2017-02-04,Chelsea,Arsenal,home,Chelsea,Arsenal,52,2,0,3,1,3,1,W,True
3371,2016,2017-02-04,Crystal Palace,Sunderland,away,Sunderland,Crystal Palace,42,2,0,0,4,4,0,W,False
3372,2016,2017-02-04,Everton,Bournemouth,home,Everton,Bournemouth,23,2,0,6,3,6,3,W,True
3373,2016,2017-02-04,Hull,Liverpool,home,Hull,Liverpool,83,2,0,2,0,2,0,W,True
3374,2016,2017-02-04,Watford,Burnley,home,Watford,Burnley,46,2,0,2,1,2,1,W,True
3376,2016,2017-02-04,Southampton,West Ham,away,West Ham,Southampton,51,3,1,1,3,3,1,W,False
3379,2016,2017-02-05,Leicester,Manchester United,away,Manchester United,Leicester,43,2,0,0,3,3,0,W,False
3380,2016,2017-02-11,Arsenal,Hull,home,Arsenal,Hull,92,2,0,2,0,2,0,W,True
3381,2016,2017-02-11,Manchester United,Watford,home,Manchester United,Watford,59,2,0,2,0,2,0,W,True
3384,2016,2017-02-11,Sunderland,Southampton,away,Southampton,Sunderland,44,2,0,0,4,4,0,W,False
3386,2016,2017-02-11,Liverpool,Tottenham,home,Liverpool,Tottenham,17,2,0,2,0,2,0,W,True
3388,2016,2017-02-12,Swansea,Leicester,home,Swansea,Leicester,46,2,0,2,0,2,0,W,True
3389,2016,2017-02-13,Bournemouth,Manchester City,away,Manchester City,Bournemouth,68,2,0,0,2,2,0,W,False
3390,2016,2017-05-10,Southampton,Arsenal,away,Arsenal,Southampton,82,2,0,0,2,2,0,W,False
3391,2016,2017-02-25,Chelsea,Swansea,home,Chelsea,Swansea,83,3,1,3,1,3,1,W,True
3393,2016,2017-02-25,Everton,Sunderland,home,Everton,Sunderland,79,2,0,2,0,2,0,W,True
3397,2016,2017-02-26,Tottenham,Stoke,home,Tottenham,Stoke,31,2,0,4,0,4,0,W,True
3399,2016,2017-02-27,Leicester,Liverpool,home,Leicester,Liverpool,38,2,0,3,1,3,1,W,True
3400,2016,2017-03-04,Leicester,Hull,home,Leicester,Hull,89,3,1,3,1,3,1,W,True
3401,2016,2017-03-04,Liverpool,Arsenal,home,Liverpool,Arsenal,39,2,0,3,1,3,1,W,True
3403,2016,2017-03-04,Stoke,Middlesbrough,home,Stoke,Middlesbrough,41,2,0,2,0,2,0,W,True
3404,2016,2017-03-05,Sunderland,Manchester City,away,Manchester City,Sunderland,58,2,0,0,2,2,0,W,False
3406,2016,2017-03-05,Tottenham,Everton,home,Tottenham,Everton,55,2,0,3,2,3,2,W,True
3407,2016,2017-03-04,Watford,Southampton,away,Southampton,Watford,85,4,2,3,4,4,3,W,False
3408,2016,2017-03-04,West Bromwich Albion,Crystal Palace,away,Crystal Palace,West Bromwich Albion,83,2,0,0,2,2,0,W,False
3409,2016,2017-03-06,West Ham,Chelsea,away,Chelsea,West Ham,49,2,0,1,2,2,1,W,False
3414,2016,2017-05-15,Chelsea,Watford,home,Chelsea,Watford,48,3,1,4,3,4,3,W,True
3416,2016,2017-03-11,Everton,West Bromwich Albion,home,Everton,West Bromwich Albion,45,2,0,3,0,3,0,W,True
3417,2016,2017-03-11,Hull,Swansea,home,Hull,Swansea,77,2,0,2,1,2,1,W,True
3420,2016,2017-03-18,West Bromwich Albion,Arsenal,home,West Bromwich Albion,Arsenal,74,3,1,3,1,3,1,W,True
3421,2016,2017-03-18,West Ham,Leicester,away,Leicester,West Ham,6,2,0,2,3,3,2,W,False
3422,2016,2017-03-19,Tottenham,Southampton,home,Tottenham,Southampton,32,2,0,2,1,2,1,W,True
3425,2016,2017-03-19,Middlesbrough,Manchester United,away,Manchester United,Middlesbrough,61,2,0,1,3,3,1,W,False
3427,2016,2017-03-18,Everton,Hull,home,Everton,Hull,77,2,0,4,0,4,0,W,True
3429,2016,2017-03-18,Bournemouth,Swansea,home,Bournemouth,Swansea,71,2,0,2,0,2,0,W,True
3431,2016,2017-04-01,Burnley,Tottenham,away,Tottenham,Burnley,76,2,0,0,2,2,0,W,False
3434,2016,2017-04-01,Leicester,Stoke,home,Leicester,Stoke,46,2,0,2,0,2,0,W,True
3435,2016,2017-04-01,Liverpool,Everton,home,Liverpool,Everton,59,3,1,3,1,3,1,W,True
3440,2016,2017-04-05,Arsenal,West Ham,home,Arsenal,West Ham,67,2,0,3,0,3,0,W,True
3442,2016,2017-04-05,Hull,Middlesbrough,home,Hull,Middlesbrough,32,3,1,4,2,4,2,W,True
3443,2016,2017-04-04,Watford,West Bromwich Albion,home,Watford,West Bromwich Albion,48,2,0,2,0,2,0,W,True
3444,2016,2017-04-05,Swansea,Tottenham,away,Tottenham,Swansea,93,3,1,1,3,3,1,W,False
3445,2016,2017-04-04,Leicester,Sunderland,home,Leicester,Sunderland,77,2,0,2,0,2,0,W,True
3447,2016,2017-04-05,Southampton,Crystal Palace,home,Southampton,Crystal Palace,84,3,1,3,1,3,1,W,True
3450,2016,2017-04-08,Bournemouth,Chelsea,away,Chelsea,Bournemouth,19,2,0,1,3,3,1,W,False
3452,2016,2017-04-09,Sunderland,Manchester United,away,Manchester United,Sunderland,45,2,0,0,3,3,0,W,False
3453,2016,2017-04-08,Tottenham,Watford,home,Tottenham,Watford,38,2,0,4,0,4,0,W,True
3457,2016,2017-04-08,Manchester City,Hull,home,Manchester City,Hull,47,2,0,3,1,3,1,W,True
3458,2016,2017-04-09,Everton,Leicester,home,Everton,Leicester,56,4,2,4,2,4,2,W,True
3459,2016,2017-04-10,Crystal Palace,Arsenal,home,Crystal Palace,Arsenal,62,2,0,3,0,3,0,W,True
3460,2016,2017-04-16,Manchester United,Chelsea,home,Manchester United,Chelsea,48,2,0,2,0,2,0,W,True
3462,2016,2017-04-15,Southampton,Manchester City,away,Manchester City,Southampton,76,2,0,0,3,3,0,W,False
3463,2016,2017-04-15,Stoke,Hull,home,Stoke,Hull,79,3,1,3,1,3,1,W,True
3465,2016,2017-04-15,Tottenham,Bournemouth,home,Tottenham,Bournemouth,18,2,0,4,0,4,0,W,True
3467,2016,2017-04-15,Everton,Burnley,home,Everton,Burnley,73,3,1,3,1,3,1,W,True
3468,2016,2017-04-15,Crystal Palace,Leicester,away,Leicester,Crystal Palace,51,2,0,2,2,2,2,D,False
3470,2016,2017-05-16,Arsenal,Sunderland,home,Arsenal,Sunderland,80,2,0,2,0,2,0,W,True
3471,2016,2017-04-22,Bournemouth,Middlesbrough,home,Bournemouth,Middlesbrough,15,2,0,4,0,4,0,W,True
3472,2016,2017-04-23,Burnley,Manchester United,away,Manchester United,Burnley,38,2,0,0,2,2,0,W,False
3473,2016,2017-04-25,Chelsea,Southampton,home,Chelsea,Southampton,53,3,1,4,2,4,2,W,True
3474,2016,2017-04-22,Hull,Watford,home,Hull,Watford,70,2,0,2,0,2,0,W,True
3475,2016,2017-05-18,Leicester,Tottenham,away,Tottenham,Leicester,35,2,0,1,6,6,1,W,False
3477,2016,2017-05-16,Manchester City,West Bromwich Albion,home,Manchester City,West Bromwich Albion,28,2,0,3,1,3,1,W,True
3478,2016,2017-04-22,Swansea,Stoke,home,Swansea,Stoke,69,2,0,2,0,2,0,W,True
3480,2016,2017-04-29,Crystal Palace,Burnley,away,Burnley,Crystal Palace,84,2,0,0,2,2,0,W,False
3481,2016,2017-04-30,Everton,Chelsea,away,Chelsea,Everton,78,2,0,0,3,3,0,W,False
3487,2016,2017-04-30,Tottenham,Arsenal,home,Tottenham,Arsenal,57,2,0,2,0,2,0,W,True
3490,2016,2017-05-07,Arsenal,Manchester United,home,Arsenal,Manchester United,56,2,0,2,0,2,0,W,True
3493,2016,2017-05-08,Chelsea,Middlesbrough,home,Chelsea,Middlesbrough,33,2,0,3,0,3,0,W,True
3494,2016,2017-05-06,Hull,Sunderland,away,Sunderland,Hull,91,2,0,0,2,2,0,W,False
3495,2016,2017-05-06,Leicester,Watford,home,Leicester,Watford,57,2,0,3,0,3,0,W,True
3497,2016,2017-05-06,Manchester City,Crystal Palace,home,Manchester City,Crystal Palace,48,2,0,5,0,5,0,W,True
3501,2016,2017-05-14,Crystal Palace,Hull,home,Crystal Palace,Hull,33,2,0,4,0,4,0,W,True
3503,2016,2017-05-13,Manchester City,Leicester,home,Manchester City,Leicester,35,2,0,2,1,2,1,W,True
3504,2016,2017-05-13,Middlesbrough,Southampton,away,Southampton,Middlesbrough,56,2,0,1,2,2,1,W,False
3505,2016,2017-05-13,Stoke,Arsenal,away,Arsenal,Stoke,54,2,0,1,4,4,1,W,False
3506,2016,2017-05-13,Sunderland,Swansea,away,Swansea,Sunderland,46,2,0,0,2,2,0,W,False
3507,2016,2017-05-14,Tottenham,Manchester United,home,Tottenham,Manchester United,47,2,0,2,1,2,1,W,True
3509,2016,2017-05-14,West Ham,Liverpool,away,Liverpool,West Ham,56,2,0,0,4,4,0,W,False
3510,2016,2017-05-21,Arsenal,Everton,home,Arsenal,Everton,26,2,0,3,1,3,1,W,True
3512,2016,2017-05-21,Chelsea,Sunderland,home,Chelsea,Sunderland,76,3,1,5,1,5,1,W,True
3513,2016,2017-05-21,Hull,Tottenham,away,Tottenham,Hull,12,2,0,1,7,7,1,W,False
3515,2016,2017-05-21,Liverpool,Middlesbrough,home,Liverpool,Middlesbrough,50,2,0,3,0,3,0,W,True
3516,2016,2017-05-21,Manchester United,Crystal Palace,home,Manchester United,Crystal Palace,18,2,0,2,0,2,0,W,True
3519,2016,2017-05-21,Watford,Manchester City,away,Manchester City,Watford,22,2,0,0,5,5,0,W,False
4399,2014,2015-05-02,Leicester,Newcastle United,home,Leicester,Newcastle United,16,2,0,3,0,3,0,W,True
4401,2014,2015-05-02,Aston Villa,Everton,home,Aston Villa,Everton,44,2,0,3,2,3,2,W,True
4403,2014,2015-05-02,Swansea,Stoke,home,Swansea,Stoke,91,2,0,2,0,2,0,W,True
4408,2014,2015-05-04,Hull,Arsenal,away,Arsenal,Hull,32,2,0,1,3,3,1,W,False
4409,2014,2015-05-09,Everton,Sunderland,away,Sunderland,Everton,84,2,0,0,2,2,0,W,False
4412,2014,2015-05-09,Leicester,Southampton,home,Leicester,Southampton,18,2,0,2,0,2,0,W,True
4414,2014,2015-05-09,Stoke,Tottenham,home,Stoke,Tottenham,31,2,0,3,0,3,0,W,True
4416,2014,2015-05-10,Manchester City,Queens Park Rangers,home,Manchester City,Queens Park Rangers,31,2,0,6,0,6,0,W,True
4419,2014,2015-05-16,Southampton,Aston Villa,home,Southampton,Aston Villa,13,2,0,6,1,6,1,W,True
4422,2014,2015-05-16,Tottenham,Hull,home,Tottenham,Hull,60,2,0,2,0,2,0,W,True
4425,2014,2015-05-16,Liverpool,Crystal Palace,away,Crystal Palace,Liverpool,90,3,1,1,3,3,1,W,False
4426,2014,2015-05-17,Swansea,Manchester City,away,Manchester City,Swansea,35,2,0,2,4,4,2,W,False
4428,2014,2015-05-18,West Bromwich Albion,Chelsea,home,West Bromwich Albion,Chelsea,46,2,0,3,0,3,0,W,True
4431,2014,2015-05-24,Chelsea,Sunderland,home,Chelsea,Sunderland,87,3,1,3,1,3,1,W,True
4433,2014,2015-05-24,Arsenal,West Bromwich Albion,home,Arsenal,West Bromwich Albion,13,2,0,4,1,4,1,W,True
4436,2014,2015-05-24,Leicester,Queens Park Rangers,home,Leicester,Queens Park Rangers,42,2,0,5,1,5,1,W,True
4437,2014,2015-05-24,Manchester City,Southampton,home,Manchester City,Southampton,87,2,0,2,0,2,0,W,True
4438,2014,2015-05-24,Newcastle United,West Ham,home,Newcastle United,West Ham,84,2,0,2,0,2,0,W,True
4439,2014,2015-05-24,Stoke,Liverpool,home,Stoke,Liverpool,25,2,0,6,1,6,1,W,True
4440,2014,2015-04-04,Arsenal,Liverpool,home,Arsenal,Liverpool,39,2,0,4,1,4,1,W,True
4443,2014,2015-04-04,Manchester United,Aston Villa,home,Manchester United,Aston Villa,78,2,0,3,1,3,1,W,True
4444,2014,2015-04-04,Swansea,Hull,home,Swansea,Hull,36,2,0,3,1,3,1,W,True
4445,2014,2015-04-04,West Bromwich Albion,Queens Park Rangers,away,Queens Park Rangers,West Bromwich Albion,36,2,0,1,4,4,1,W,False
4449,2014,2015-04-06,Crystal Palace,Manchester City,home,Crystal Palace,Manchester City,47,2,0,2,1,2,1,W,True
4452,2014,2015-04-11,Sunderland,Crystal Palace,away,Crystal Palace,Sunderland,50,2,0,1,4,4,1,W,False
4453,2014,2015-04-11,Southampton,Hull,home,Southampton,Hull,80,2,0,2,0,2,0,W,True
4459,2014,2015-04-12,Manchester United,Manchester City,home,Manchester United,Manchester City,66,3,1,4,2,4,2,W,True
4460,2014,2015-04-13,Liverpool,Newcastle United,home,Liverpool,Newcastle United,69,2,0,2,0,2,0,W,True
4462,2014,2015-04-18,Crystal Palace,West Bromwich Albion,away,West Bromwich Albion,Crystal Palace,52,2,0,0,2,2,0,W,False
4463,2014,2015-04-18,Leicester,Swansea,home,Leicester,Swansea,88,2,0,2,0,2,0,W,True
4466,2014,2015-04-19,Manchester City,West Ham,home,Manchester City,West Ham,35,2,0,2,0,2,0,W,True
4467,2014,2015-04-19,Newcastle United,Tottenham,away,Tottenham,Newcastle United,90,3,1,1,3,3,1,W,False
4470,2014,2015-04-25,Newcastle United,Swansea,away,Swansea,Newcastle United,70,3,1,2,3,3,2,W,False
4474,2014,2015-04-25,Crystal Palace,Hull,away,Hull,Crystal Palace,91,2,0,0,2,2,0,W,False
4475,2014,2015-04-25,Manchester City,Aston Villa,home,Manchester City,Aston Villa,65,2,0,3,2,3,2,W,True
4476,2014,2015-04-26,Everton,Manchester United,home,Everton,Manchester United,34,2,0,3,0,3,0,W,True
4479,2014,2015-04-29,Leicester,Chelsea,away,Chelsea,Leicester,82,3,1,1,3,3,1,W,False
4481,2014,2015-03-01,Arsenal,Everton,home,Arsenal,Everton,88,2,0,2,0,2,0,W,True
4486,2014,2015-03-04,Manchester City,Leicester,home,Manchester City,Leicester,87,2,0,2,0,2,0,W,True
4488,2014,2015-03-04,Stoke,Everton,home,Stoke,Everton,83,2,0,2,0,2,0,W,True
4489,2014,2015-03-04,Tottenham,Swansea,home,Tottenham,Swansea,59,3,1,3,2,3,2,W,True
4490,2014,2015-03-04,Queens Park Rangers,Arsenal,away,Arsenal,Queens Park Rangers,68,2,0,1,2,2,1,W,False
4491,2014,2015-03-04,Liverpool,Burnley,home,Liverpool,Burnley,50,2,0,2,0,2,0,W,True
4492,2014,2015-03-07,Queens Park Rangers,Tottenham,away,Tottenham,Queens Park Rangers,67,2,0,1,2,2,1,W,False
4493,2014,2015-03-14,Crystal Palace,Queens Park Rangers,home,Crystal Palace,Queens Park Rangers,39,2,0,3,1,3,1,W,True
4494,2014,2015-03-14,Arsenal,West Ham,home,Arsenal,West Ham,80,2,0,3,0,3,0,W,True
4497,2014,2015-03-14,Sunderland,Aston Villa,away,Aston Villa,Sunderland,17,2,0,0,4,4,0,W,False
4500,2014,2015-03-15,Everton,Newcastle United,home,Everton,Newcastle United,55,2,0,3,0,3,0,W,True
4501,2014,2015-03-15,Manchester United,Tottenham,home,Manchester United,Tottenham,18,2,0,3,0,3,0,W,True
4503,2014,2015-03-21,Manchester City,West Bromwich Albion,home,Manchester City,West Bromwich Albion,39,2,0,3,0,3,0,W,True
4505,2014,2015-03-21,Tottenham,Leicester,home,Tottenham,Leicester,12,2,0,4,3,4,3,W,True
4506,2014,2015-03-21,Southampton,Burnley,home,Southampton,Burnley,57,2,0,2,0,2,0,W,True
4508,2014,2015-03-21,Newcastle United,Arsenal,away,Arsenal,Newcastle United,27,2,0,1,2,2,1,W,False
4510,2014,2015-03-22,Liverpool,Manchester United,away,Manchester United,Liverpool,58,2,0,1,2,2,1,W,False
4511,2014,2015-03-22,Hull,Chelsea,away,Chelsea,Hull,8,2,0,2,3,3,2,W,False
4513,2014,2015-02-01,Arsenal,Aston Villa,home,Arsenal,Aston Villa,55,2,0,5,0,5,0,W,True
4522,2014,2015-02-08,Burnley,West Bromwich Albion,home,Burnley,West Bromwich Albion,31,2,0,2,2,2,2,D,True
4525,2014,2015-02-10,Arsenal,Leicester,home,Arsenal,Leicester,40,2,0,2,1,2,1,W,True
4526,2014,2015-02-10,Sunderland,Queens Park Rangers,away,Queens Park Rangers,Sunderland,45,2,0,0,2,2,0,W,False
4527,2014,2015-02-10,Hull,Aston Villa,home,Hull,Aston Villa,73,2,0,2,0,2,0,W,True
4530,2014,2015-02-11,Stoke,Manchester City,away,Manchester City,Stoke,69,3,1,1,4,4,1,W,False
4531,2014,2015-02-11,Manchester United,Burnley,home,Manchester United,Burnley,81,3,1,3,1,3,1,W,True
4534,2014,2015-02-11,West Bromwich Albion,Swansea,home,West Bromwich Albion,Swansea,73,2,0,2,0,2,0,W,True
4537,2014,2015-02-21,Crystal Palace,Arsenal,away,Arsenal,Crystal Palace,45,2,0,1,2,2,1,W,False
4541,2014,2015-02-21,Manchester City,Newcastle United,home,Manchester City,Newcastle United,11,2,0,5,0,5,0,W,True
4542,2014,2015-02-22,Tottenham,West Ham,away,West Ham,Tottenham,61,2,0,2,2,2,2,D,False
4544,2014,2015-02-22,Southampton,Liverpool,away,Liverpool,Southampton,72,2,0,0,2,2,0,W,False
4545,2014,2015-02-28,West Ham,Crystal Palace,away,Crystal Palace,West Ham,50,2,0,1,3,3,1,W,False
4550,2014,2015-02-28,Manchester United,Sunderland,home,Manchester United,Sunderland,83,2,0,2,0,2,0,W,True
4552,2014,2015-01-01,Manchester City,Sunderland,home,Manchester City,Sunderland,65,2,0,3,2,3,2,W,True
4555,2014,2015-01-01,Southampton,Arsenal,home,Southampton,Arsenal,55,2,0,2,0,2,0,W,True
4558,2014,2015-01-01,Hull,Everton,home,Hull,Everton,42,2,0,2,0,2,0,W,True
4559,2014,2015-01-01,Liverpool,Leicester,home,Liverpool,Leicester,39,2,0,2,2,2,2,D,True
4560,2014,2015-01-01,Tottenham,Chelsea,home,Tottenham,Chelsea,48,3,1,5,3,5,3,W,True
4565,2014,2015-01-10,Chelsea,Newcastle United,home,Chelsea,Newcastle United,58,2,0,2,0,2,0,W,True
4569,2014,2015-01-11,Arsenal,Stoke,home,Arsenal,Stoke,32,2,0,3,0,3,0,W,True
4571,2014,2015-01-17,Aston Villa,Liverpool,away,Liverpool,Aston Villa,78,2,0,0,2,2,0,W,False
4572,2014,2015-01-17,Burnley,Crystal Palace,home,Burnley,Crystal Palace,15,2,0,2,3,2,3,L,True
4574,2014,2015-01-17,Queens Park Rangers,Manchester United,away,Manchester United,Queens Park Rangers,93,2,0,0,2,2,0,W,False
4575,2014,2015-01-17,Swansea,Chelsea,away,Chelsea,Swansea,19,2,0,0,5,5,0,W,False
4578,2014,2015-01-18,West Ham,Hull,home,West Ham,Hull,68,2,0,3,0,3,0,W,True
4579,2014,2015-01-18,Manchester City,Arsenal,away,Arsenal,Manchester City,66,2,0,0,2,2,0,W,False
4581,2014,2015-01-31,Hull,Newcastle United,away,Newcastle United,Hull,49,2,0,0,3,3,0,W,False
4582,2014,2015-01-31,Liverpool,West Ham,home,Liverpool,West Ham,79,2,0,2,0,2,0,W,True
4583,2014,2015-01-31,Manchester United,Leicester,home,Manchester United,Leicester,31,2,0,3,1,3,1,W,True
4584,2014,2015-01-31,Stoke,Queens Park Rangers,home,Stoke,Queens Park Rangers,33,2,0,3,1,3,1,W,True
4585,2014,2015-01-31,Sunderland,Burnley,home,Sunderland,Burnley,33,2,0,2,0,2,0,W,True
4586,2014,2015-01-31,West Bromwich Albion,Tottenham,away,Tottenham,West Bromwich Albion,14,2,0,0,3,3,0,W,False
4590,2014,2014-12-02,Leicester,Liverpool,away,Liverpool,Leicester,82,3,1,1,3,3,1,W,False
4592,2014,2014-12-02,Swansea,Queens Park Rangers,home,Swansea,Queens Park Rangers,82,2,0,2,0,2,0,W,True
4595,2014,2014-12-03,Chelsea,Tottenham,home,Chelsea,Tottenham,21,2,0,3,0,3,0,W,True
4597,2014,2014-12-03,Sunderland,Manchester City,away,Manchester City,Sunderland,54,3,1,1,4,4,1,W,False
4599,2014,2014-12-06,Newcastle United,Chelsea,home,Newcastle United,Chelsea,77,2,0,2,1,2,1,W,True
4600,2014,2014-12-06,Queens Park Rangers,Burnley,home,Queens Park Rangers,Burnley,73,2,0,2,0,2,0,W,True
4601,2014,2014-12-06,Stoke,Arsenal,home,Stoke,Arsenal,34,2,0,3,2,3,2,W,True
4606,2014,2014-12-07,West Ham,Swansea,home,West Ham,Swansea,86,3,1,3,1,3,1,W,True
4610,2014,2014-12-13,Chelsea,Hull,home,Chelsea,Hull,67,2,0,2,0,2,0,W,True
4615,2014,2014-12-13,Arsenal,Newcastle United,home,Arsenal,Newcastle United,53,2,0,4,1,4,1,W,True
4616,2014,2014-12-14,Manchester United,Liverpool,home,Manchester United,Liverpool,39,2,0,3,0,3,0,W,True
4618,2014,2014-12-15,Everton,Queens Park Rangers,home,Everton,Queens Park Rangers,42,2,0,3,1,3,1,W,True
4619,2014,2014-12-20,Manchester City,Crystal Palace,home,Manchester City,Crystal Palace,60,2,0,3,0,3,0,W,True
4620,2014,2014-12-20,West Ham,Leicester,home,West Ham,Leicester,55,2,0,2,0,2,0,W,True
4622,2014,2014-12-20,Queens Park Rangers,West Bromwich Albion,away,West Bromwich Albion,Queens Park Rangers,19,2,0,3,2,2,3,L,False
4623,2014,2014-12-20,Southampton,Everton,home,Southampton,Everton,64,2,0,3,0,3,0,W,True
4628,2014,2014-12-22,Stoke,Chelsea,away,Chelsea,Stoke,77,2,0,0,2,2,0,W,False
4629,2014,2014-12-26,Chelsea,West Ham,home,Chelsea,West Ham,61,2,0,2,0,2,0,W,True
4632,2014,2014-12-26,Sunderland,Hull,away,Hull,Sunderland,95,3,1,1,3,3,1,W,False
4633,2014,2014-12-26,West Bromwich Albion,Manchester City,away,Manchester City,West Bromwich Albion,12,2,0,1,3,3,1,W,False
4635,2014,2014-12-26,Crystal Palace,Southampton,away,Southampton,Crystal Palace,47,2,0,1,3,3,1,W,False
