match_id,season,date,home_team,away_team,leader,leader_team,opponent_team,minute_reached_plus2,score_at_event_leader,score_at_event_opponent,final_home_goals,final_away_goals,final_leader_goals,final_opponent_goals,result_for_leader,leader_is_home,leader_team_norm,opponent_team_norm,leader_red_cards,opponent_red_cards,leader_prematch_win_odds,opponent_prematch_win_odds,draw_odds,leader_implied_prob,strength_tier
383,2015,2016-03-20,Tottenham,Bournemouth,home,Tottenham,Bournemouth,15,2,0,3,0,3,0,W,True,Tottenham,AFC Bournemouth,0.0,0.0,1.53,7.0,4.33,0.6535947712418301,Strong Favorite
384,2015,2016-04-02,Aston Villa,Chelsea,away,Chelsea,Aston Villa,45,2,0,0,4,4,0,W,False,Chelsea,Aston Villa,0.0,1.0,1.57,6.5,4.33,0.6369426751592356,Strong Favorite
385,2015,2016-04-02,Arsenal,Watford,home,Arsenal,Watford,37,2,0,4,0,4,0,W,True,Arsenal,Watford,0.0,0.0,1.36,10.0,5.25,0.7352941176470588,Strong Favorite
386,2015,2016-04-02,Bournemouth,Manchester City,away,Manchester City,Bournemouth,11,2,0,0,4,4,0,W,False,Manchester City,AFC Bournemouth,0.0,0.0,2.1,3.75,3.6,0.47619047619047616,Moderate
388,2015,2016-04-02,Stoke,Swansea,home,Stoke,Swansea,52,2,0,2,2,2,2,D,True,Stoke City,Swansea City,0.0,0.0,2.2,3.6,3.4,0.45454545454545453,Moderate
394,2015,2016-04-09,West Ham,Arsenal,away,Arsenal,West Ham,34,2,0,3,3,3,3,D,False,Arsenal,West Ham United,0.0,0.0,2.0,3.6,3.5,0.5,Moderate
396,2015,2016-04-09,Southampton,Newcastle United,home,Southampton,Newcastle United,37,2,0,3,1,3,1,W,True,Southampton,Newcastle United,0.0,0.0,1.53,6.0,4.0,0.6535947712418301,Strong Favorite
398,2015,2016-04-09,Aston Villa,Bournemouth,away,Bournemouth,Aston Villa,73,2,0,1,2,2,1,W,False,AFC Bournemouth,Aston Villa,0.0,0.0,2.2,3.4,3.2,0.45454545454545453,Moderate
401,2015,2016-04-10,Sunderland,Leicester,away,Leicester,Sunderland,94,2,0,0,2,2,0,W,False,Leicester City,Sunderland,0.0,0.0,2.1,3.4,3.4,0.47619047619047616,Moderate
402,2015,2016-04-10,Tottenham,Manchester United,home,Tottenham,Manchester United,73,2,0,3,0,3,0,W,True,Tottenham,Manchester United,0.0,0.0,1.91,4.0,3.5,0.5235602094240838,Moderate
403,2015,2016-04-10,Liverpool,Stoke,home,Liverpool,Stoke,49,3,1,4,1,4,1,W,True,Liverpool,Stoke City,0.0,0.0,1.55,5.75,4.0,0.6451612903225806,Strong Favorite
405,2015,2016-04-16,Norwich,Sunderland,away,Sunderland,Norwich,52,2,0,0,3,3,0,W,False,Sunderland,Norwich City,0.0,0.0,3.25,2.4,3.3,0.3076923076923077,Underdog
408,2015,2016-04-16,Newcastle United,Swansea,home,Newcastle United,Swansea,81,2,0,3,0,3,0,W,True,Newcastle United,Swansea City,0.0,0.0,2.3,3.4,3.4,0.4347826086956522,Moderate
410,2015,2016-04-16,Chelsea,Manchester City,away,Manchester City,Chelsea,53,2,0,0,3,3,0,W,False,Manchester City,Chelsea,0.0,1.0,2.7,2.75,3.4,0.37037037037037035,Underdog
412,2015,2016-04-17,Bournemouth,Liverpool,away,Liverpool,Bournemouth,46,2,0,1,2,2,1,W,False,Liverpool,AFC Bournemouth,0.0,0.0,2.15,3.6,3.5,0.46511627906976744,Moderate
414,2015,2016-04-18,Stoke,Tottenham,away,Tottenham,Stoke,66,2,0,0,4,4,0,W,False,Tottenham,Stoke City,0.0,0.0,1.85,4.5,3.75,0.5405405405405405,Moderate
416,2015,2016-04-20,West Ham,Watford,home,West Ham,Watford,44,2,0,3,1,3,1,W,True,West Ham United,Watford,0.0,1.0,1.57,6.5,4.33,0.6369426751592356,Strong Favorite
417,2015,2016-04-20,Manchester United,Crystal Palace,home,Manchester United,Crystal Palace,54,2,0,2,0,2,0,W,True,Manchester United,Crystal Palace,0.0,0.0,1.53,7.0,4.33,0.6535947712418301,Strong Favorite
418,2015,2016-04-20,Liverpool,Everton,home,Liverpool,Everton,46,2,0,4,0,4,0,W,True,Liverpool,Everton,0.0,1.0,1.73,5.0,4.0,0.5780346820809249,Moderate
419,2015,2016-04-21,Arsenal,West Bromwich Albion,home,Arsenal,West Bromwich Albion,37,2,0,2,0,2,0,W,True,Arsenal,West Bromwich Albion,0.0,0.0,1.29,13.0,6.0,0.7751937984496123,Strong Favorite
420,2015,2016-04-23,Manchester City,Stoke,home,Manchester City,Stoke,42,2,0,4,0,4,0,W,True,Manchester City,Stoke City,0.0,0.0,1.3,11.0,6.0,0.7692307692307692,Strong Favorite
421,2015,2016-04-23,Aston Villa,Southampton,away,Southampton,Aston Villa,38,2,0,2,4,4,2,W,False,Southampton,Aston Villa,0.0,0.0,1.53,7.5,4.2,0.6535947712418301,Strong Favorite
422,2015,2016-04-23,Bournemouth,Chelsea,away,Chelsea,Bournemouth,33,2,0,1,4,4,1,W,False,Chelsea,AFC Bournemouth,0.0,0.0,2.4,3.1,3.5,0.4166666666666667,Underdog
423,2015,2016-04-23,Liverpool,Newcastle United,home,Liverpool,Newcastle United,29,2,0,2,2,2,2,D,True,Liverpool,Newcastle United,0.0,0.0,1.57,6.0,4.5,0.6369426751592356,Strong Favorite
425,2015,2016-04-24,Leicester,Swansea,home,Leicester,Swansea,29,2,0,4,0,4,0,W,True,Leicester City,Swansea City,0.0,0.0,1.75,5.5,3.7,0.5714285714285714,Moderate
431,2015,2016-04-30,West Bromwich Albion,West Ham,away,West Ham,West Bromwich Albion,46,2,0,0,3,3,0,W,False,West Ham United,West Bromwich Albion,0.0,0.0,2.1,4.0,3.4,0.47619047619047616,Moderate
433,2015,2016-05-01,Swansea,Liverpool,home,Swansea,Liverpool,32,2,0,3,1,3,1,W,True,Swansea City,Liverpool,0.0,1.0,3.1,2.4,3.5,0.3225806451612903,Underdog
435,2015,2016-05-01,Southampton,Manchester City,home,Southampton,Manchester City,27,2,0,4,2,4,2,W,True,Southampton,Manchester City,0.0,0.0,2.8,2.7,3.4,0.35714285714285715,Underdog
436,2015,2016-05-02,Chelsea,Tottenham,away,Tottenham,Chelsea,43,2,0,2,2,2,2,D,False,Tottenham,Chelsea,0.0,0.0,2.63,2.75,3.6,0.3802281368821293,Underdog
439,2015,2016-05-07,West Ham,Swansea,away,Swansea,West Ham,30,2,0,1,4,4,1,W,False,Swansea City,West Ham United,0.0,0.0,8.0,1.44,4.75,0.125,Underdog
443,2015,2016-05-07,Leicester,Everton,home,Leicester,Everton,32,2,0,3,1,3,1,W,True,Leicester City,Everton,0.0,0.0,1.91,4.0,4.0,0.5235602094240838,Moderate
445,2015,2016-05-08,Liverpool,Watford,home,Liverpool,Watford,75,2,0,2,0,2,0,W,True,Liverpool,Watford,0.0,0.0,1.5,7.5,4.5,0.6666666666666666,Strong Favorite
448,2015,2016-05-11,Norwich,Watford,home,Norwich,Watford,36,3,1,4,2,4,2,W,True,Norwich City,Watford,0.0,0.0,1.83,4.75,3.75,0.5464480874316939,Moderate
449,2015,2016-05-11,Sunderland,Everton,home,Sunderland,Everton,41,2,0,3,0,3,0,W,True,Sunderland,Everton,0.0,0.0,1.75,5.0,4.0,0.5714285714285714,Moderate
451,2015,2016-05-15,Arsenal,Aston Villa,home,Arsenal,Aston Villa,77,2,0,4,0,4,0,W,True,Arsenal,Aston Villa,0.0,0.0,1.17,17.0,9.0,0.8547008547008548,Strong Favorite
453,2015,2016-05-15,Everton,Norwich,home,Everton,Norwich,43,2,0,3,0,3,0,W,True,Everton,Norwich City,0.0,0.0,1.8,4.5,4.0,0.5555555555555556,Moderate
454,2015,2016-05-15,Newcastle United,Tottenham,home,Newcastle United,Tottenham,38,2,0,5,1,5,1,W,True,Newcastle United,Tottenham,1.0,0.0,4.5,1.8,4.0,0.2222222222222222,Underdog
455,2015,2016-05-15,Southampton,Crystal Palace,home,Southampton,Crystal Palace,60,2,0,4,1,4,1,W,True,Southampton,Crystal Palace,0.0,0.0,1.36,9.0,5.5,0.7352941176470588,Strong Favorite
460,2015,2016-05-17,Manchester United,Bournemouth,home,Manchester United,Bournemouth,73,2,0,3,1,3,1,W,True,Manchester United,AFC Bournemouth,0.0,0.0,1.67,5.25,4.2,0.5988023952095809,Moderate
468,2016,2016-08-14,Bournemouth,Manchester United,away,Manchester United,Bournemouth,58,2,0,1,3,3,1,W,False,Manchester United,AFC Bournemouth,0.0,0.0,1.85,4.75,3.6,0.5405405405405405,Moderate
469,2016,2016-08-14,Arsenal,Liverpool,away,Liverpool,Arsenal,55,3,1,3,4,4,3,W,False,Liverpool,Arsenal,0.0,0.0,3.1,2.4,3.5,0.3225806451612903,Underdog
471,2016,2016-08-19,Manchester United,Southampton,home,Manchester United,Southampton,51,2,0,2,0,2,0,W,True,Manchester United,Southampton,0.0,0.0,1.53,7.5,4.2,0.6535947712418301,Strong Favorite
472,2016,2016-08-20,Stoke,Manchester City,away,Manchester City,Stoke,35,2,0,1,4,4,1,W,False,Manchester City,Stoke City,0.0,0.0,1.73,5.5,3.8,0.5780346820809249,Moderate
473,2016,2016-08-20,Burnley,Liverpool,home,Burnley,Liverpool,36,2,0,2,0,2,0,W,True,Burnley,Liverpool,0.0,0.0,6.5,1.57,4.2,0.15384615384615385,Underdog
474,2016,2016-08-20,Swansea,Hull,away,Hull,Swansea,91,2,0,0,2,2,0,W,False,Hull City,Swansea City,0.0,0.0,5.25,1.8,3.6,0.19047619047619047,Underdog
479,2016,2016-08-21,Sunderland,Middlesbrough,away,Middlesbrough,Sunderland,44,2,0,1,2,2,1,W,False,Middlesbrough,Sunderland,0.0,0.0,3.1,2.55,3.2,0.3225806451612903,Underdog
482,2016,2016-08-27,Watford,Arsenal,away,Arsenal,Watford,39,2,0,1,3,3,1,W,False,Arsenal,Watford,0.0,0.0,1.73,5.0,3.75,0.5780346820809249,Moderate
483,2016,2016-08-27,Leicester,Swansea,home,Leicester,Swansea,51,2,0,2,1,2,1,W,True,Leicester City,Swansea City,0.0,0.0,1.73,5.25,3.6,0.5780346820809249,Moderate
485,2016,2016-08-27,Chelsea,Burnley,home,Chelsea,Burnley,40,2,0,3,0,3,0,W,True,Chelsea,Burnley,0.0,0.0,1.25,15.0,5.5,0.8,Strong Favorite
490,2016,2016-08-28,Manchester City,West Ham,home,Manchester City,West Ham,17,2,0,3,1,3,1,W,True,Manchester City,West Ham United,0.0,0.0,1.25,11.0,6.0,0.8,Strong Favorite
491,2016,2016-09-10,Manchester United,Manchester City,away,Manchester City,Manchester United,35,2,0,1,2,2,1,W,False,Manchester City,Manchester United,0.0,0.0,3.4,2.38,3.25,0.29411764705882354,Underdog
493,2016,2016-09-10,Stoke,Tottenham,away,Tottenham,Stoke,55,2,0,0,4,4,0,W,False,Tottenham,Stoke City,0.0,0.0,1.85,4.6,3.75,0.5405405405405405,Moderate
497,2016,2016-09-10,West Ham,Watford,home,West Ham,Watford,32,2,0,2,4,2,4,L,True,West Ham United,Watford,0.0,0.0,1.91,4.5,3.6,0.5235602094240838,Moderate
497,2016,2016-09-10,West Ham,Watford,away,Watford,West Ham,62,4,2,2,4,4,2,W,False,Watford,West Ham United,0.0,0.0,4.5,1.91,3.6,0.2222222222222222,Underdog
498,2016,2016-09-10,Liverpool,Leicester,home,Liverpool,Leicester,30,2,0,4,1,4,1,W,True,Liverpool,Leicester City,0.0,0.0,1.7,5.5,4.0,0.5882352941176471,Moderate
500,2016,2016-09-12,Sunderland,Everton,away,Everton,Sunderland,67,2,0,0,3,3,0,W,False,Everton,Sunderland,0.0,0.0,2.1,3.8,3.5,0.47619047619047616,Moderate
501,2016,2016-09-16,Chelsea,Liverpool,away,Liverpool,Chelsea,35,2,0,1,2,2,1,W,False,Liverpool,Chelsea,0.0,0.0,3.4,2.25,3.5,0.29411764705882354,Underdog
502,2016,2016-09-17,Hull,Arsenal,away,Arsenal,Hull,54,2,0,1,4,4,1,W,False,Arsenal,Hull City,0.0,1.0,1.6,6.0,4.2,0.625,Strong Favorite
503,2016,2016-09-17,Leicester,Burnley,home,Leicester,Burnley,47,2,0,3,0,3,0,W,True,Leicester City,Burnley,0.0,0.0,1.5,8.0,4.33,0.6666666666666666,Strong Favorite
504,2016,2016-09-17,Manchester City,Bournemouth,home,Manchester City,Bournemouth,24,2,0,4,0,4,0,W,True,Manchester City,AFC Bournemouth,1.0,0.0,1.29,12.0,6.0,0.7751937984496123,Strong Favorite
505,2016,2016-09-17,West Bromwich Albion,West Ham,home,West Bromwich Albion,West Ham,36,2,0,4,2,4,2,W,True,West Bromwich Albion,West Ham United,0.0,0.0,2.8,2.8,3.2,0.35714285714285715,Underdog
506,2016,2016-09-17,Everton,Middlesbrough,home,Everton,Middlesbrough,45,3,1,3,1,3,1,W,True,Everton,Middlesbrough,0.0,0.0,1.67,6.0,3.8,0.5988023952095809,Moderate
507,2016,2016-09-18,Watford,Manchester United,home,Watford,Manchester United,94,3,1,3,1,3,1,W,True,Watford,Manchester United,0.0,0.0,6.0,1.62,4.2,0.16666666666666666,Underdog
508,2016,2016-09-18,Crystal Palace,Stoke,home,Crystal Palace,Stoke,11,2,0,4,1,4,1,W,True,Crystal Palace,Stoke City,0.0,0.0,2.0,4.2,3.5,0.5,Moderate
511,2016,2016-09-24,Manchester United,Leicester,home,Manchester United,Leicester,36,2,0,4,1,4,1,W,True,Manchester United,Leicester City,0.0,0.0,1.73,5.25,3.9,0.5780346820809249,Moderate
512,2016,2016-09-24,Middlesbrough,Tottenham,away,Tottenham,Middlesbrough,22,2,0,1,2,2,1,W,False,Tottenham,Middlesbrough,0.0,0.0,2.1,3.75,3.5,0.47619047619047616,Moderate
514,2016,2016-09-24,Sunderland,Crystal Palace,home,Sunderland,Crystal Palace,59,2,0,2,3,2,3,L,True,Sunderland,Crystal Palace,0.0,0.0,2.88,2.7,3.25,0.3472222222222222,Underdog
515,2016,2016-09-24,Swansea,Manchester City,away,Manchester City,Swansea,76,3,1,1,3,3,1,W,False,Manchester City,Swansea City,0.0,0.0,1.36,9.0,5.5,0.7352941176470588,Strong Favorite
516,2016,2016-09-24,Liverpool,Hull,home,Liverpool,Hull,29,2,0,5,1,5,1,W,True,Liverpool,Hull City,0.0,1.0,1.22,15.0,7.0,0.819672131147541,Strong Favorite
518,2016,2016-09-24,Arsenal,Chelsea,home,Arsenal,Chelsea,13,2,0,3,0,3,0,W,True,Arsenal,Chelsea,0.0,0.0,2.4,3.1,3.5,0.4166666666666667,Underdog
519,2016,2016-09-25,West Ham,Southampton,away,Southampton,West Ham,61,2,0,0,3,3,0,W,False,Southampton,West Ham United,0.0,0.0,2.75,2.8,3.3,0.36363636363636365,Underdog
520,2016,2016-09-26,Burnley,Watford,home,Burnley,Watford,49,2,0,2,0,2,0,W,True,Burnley,Watford,0.0,0.0,2.9,2.7,3.2,0.3448275862068966,Underdog
524,2016,2016-10-01,Hull,Chelsea,away,Chelsea,Hull,66,2,0,0,2,2,0,W,False,Chelsea,Hull City,0.0,0.0,1.5,7.5,4.5,0.6666666666666666,Strong Favorite
529,2016,2016-10-02,Tottenham,Manchester City,home,Tottenham,Manchester City,36,2,0,2,0,2,0,W,True,Tottenham,Manchester City,0.0,0.0,3.0,2.5,3.5,0.3333333333333333,Underdog
531,2016,2016-10-15,Chelsea,Leicester,home,Chelsea,Leicester,32,2,0,3,0,3,0,W,True,Chelsea,Leicester City,0.0,0.0,1.57,6.0,4.5,0.6369426751592356,Strong Favorite
532,2016,2016-10-15,Arsenal,Swansea,home,Arsenal,Swansea,32,2,0,3,2,3,2,W,True,Arsenal,Swansea City,1.0,0.0,1.29,11.0,6.5,0.7751937984496123,Strong Favorite
533,2016,2016-10-15,Bournemouth,Hull,home,Bournemouth,Hull,44,3,1,6,1,6,1,W,True,AFC Bournemouth,Hull City,0.0,0.0,1.85,5.0,3.5,0.5405405405405405,Moderate
535,2016,2016-10-15,Stoke,Sunderland,home,Stoke,Sunderland,45,2,0,2,0,2,0,W,True,Stoke City,Sunderland,0.0,0.0,2.0,4.0,3.6,0.5,Moderate
539,2016,2016-10-16,Southampton,Burnley,home,Southampton,Burnley,59,2,0,3,1,3,1,W,True,Southampton,Burnley,0.0,0.0,1.4,9.5,4.8,0.7142857142857143,Strong Favorite
544,2016,2016-10-22,Leicester,Crystal Palace,home,Leicester,Crystal Palace,62,2,0,3,1,3,1,W,True,Leicester City,Crystal Palace,0.0,0.0,2.05,3.9,3.5,0.48780487804878053,Moderate
545,2016,2016-10-22,Hull,Stoke,away,Stoke,Hull,49,2,0,0,2,2,0,W,False,Stoke City,Hull City,0.0,0.0,2.5,3.1,3.3,0.4,Underdog
548,2016,2016-10-22,Liverpool,West Bromwich Albion,home,Liverpool,West Bromwich Albion,34,2,0,2,1,2,1,W,True,Liverpool,West Bromwich Albion,0.0,0.0,1.29,13.0,6.0,0.7751937984496123,Strong Favorite
550,2016,2016-10-23,Chelsea,Manchester United,home,Chelsea,Manchester United,20,2,0,4,0,4,0,W,True,Chelsea,Manchester United,0.0,0.0,2.15,3.8,3.4,0.46511627906976744,Moderate
2677,2016,2016-10-29,Sunderland,Arsenal,away,Arsenal,Sunderland,75,3,1,1,4,4,1,W,False,Arsenal,Sunderland,0.0,0.0,1.4,9.0,5.0,0.7142857142857143,Strong Favorite
2680,2016,2016-10-29,West Bromwich Albion,Manchester City,away,Manchester City,West Bromwich Albion,27,2,0,0,4,4,0,W,False,Manchester City,West Bromwich Albion,0.0,0.0,1.44,8.0,4.75,0.6944444444444444,Strong Favorite
2681,2016,2016-10-29,Middlesbrough,Bournemouth,home,Middlesbrough,Bournemouth,55,2,0,2,0,2,0,W,True,Middlesbrough,AFC Bournemouth,0.0,0.0,2.5,3.2,3.2,0.4,Underdog
2683,2016,2016-10-29,Crystal Palace,Liverpool,away,Liverpool,Crystal Palace,70,4,2,2,4,4,2,W,False,Liverpool,Crystal Palace,0.0,0.0,1.7,5.25,4.0,0.5882352941176471,Moderate
2684,2016,2016-10-30,Everton,West Ham,home,Everton,West Ham,75,2,0,2,0,2,0,W,True,Everton,West Ham United,0.0,0.0,1.8,4.75,3.8,0.5555555555555556,Moderate
2685,2016,2016-10-30,Southampton,Chelsea,away,Chelsea,Southampton,54,2,0,0,2,2,0,W,False,Chelsea,Southampton,0.0,0.0,2.4,3.2,3.4,0.4166666666666667,Underdog
2686,2016,2016-11-01,Stoke,Swansea,home,Stoke,Swansea,72,3,1,3,1,3,1,W,True,Stoke City,Swansea City,,,,,,,
2688,2016,2016-11-05,Burnley,Crystal Palace,home,Burnley,Crystal Palace,13,2,0,3,2,3,2,W,True,Burnley,Crystal Palace,0.0,0.0,3.3,2.38,3.3,0.30303030303030304,Underdog
2691,2016,2016-11-05,Chelsea,Everton,home,Chelsea,Everton,19,2,0,5,0,5,0,W,True,Chelsea,Everton,0.0,0.0,1.53,7.0,4.33,0.6535947712418301,Strong Favorite
2693,2016,2016-11-06,Liverpool,Watford,home,Liverpool,Watford,29,2,0,6,1,6,1,W,True,Liverpool,Watford,0.0,0.0,1.29,12.0,6.0,0.7751937984496123,Strong Favorite
2695,2016,2016-11-06,Swansea,Manchester United,away,Manchester United,Swansea,20,2,0,1,3,3,1,W,False,Manchester United,Swansea City,0.0,0.0,1.73,5.0,4.0,0.5780346820809249,Moderate
2700,2016,2016-11-19,Sunderland,Hull,home,Sunderland,Hull,61,2,0,3,0,3,0,W,True,Sunderland,Hull City,1.0,0.0,2.15,3.8,3.4,0.46511627906976744,Moderate
2701,2016,2016-11-19,Watford,Leicester,home,Watford,Leicester,11,2,0,2,1,2,1,W,True,Watford,Leicester City,0.0,0.0,2.8,2.75,3.3,0.35714285714285715,Underdog
2706,2016,2016-11-22,West Bromwich Albion,Burnley,home,West Bromwich Albion,Burnley,15,2,0,4,0,4,0,W,True,West Bromwich Albion,Burnley,,,,,,,
2709,2016,2016-11-26,Swansea,Crystal Palace,home,Swansea,Crystal Palace,67,3,1,5,4,5,4,W,True,Swansea City,Crystal Palace,0.0,0.0,2.63,2.88,3.4,0.3802281368821293,Underdog
2710,2016,2016-11-26,Liverpool,Sunderland,home,Liverpool,Sunderland,90,2,0,2,0,2,0,W,True,Liverpool,Sunderland,0.0,0.0,1.17,19.0,8.5,0.8547008547008548,Strong Favorite
2714,2016,2016-11-27,Arsenal,Bournemouth,home,Arsenal,Bournemouth,90,3,1,3,1,3,1,W,True,Arsenal,AFC Bournemouth,0.0,0.0,1.4,9.0,5.0,0.7142857142857143,Strong Favorite
3105,2016,2016-12-03,Manchester City,Chelsea,away,Chelsea,Manchester City,89,3,1,1,3,3,1,W,False,Chelsea,Manchester City,0.0,2.0,3.6,2.15,3.6,0.2777777777777778,Underdog
3106,2016,2016-12-03,Crystal Palace,Southampton,home,Crystal Palace,Southampton,35,2,0,3,0,3,0,W,True,Crystal Palace,Southampton,0.0,0.0,3.5,2.3,3.3,0.2857142857142857,Underdog
3107,2016,2016-12-03,Stoke,Burnley,home,Stoke,Burnley,34,2,0,2,0,2,0,W,True,Stoke City,Burnley,0.0,0.0,1.62,6.5,4.0,0.6172839506172839,Moderate
3108,2016,2016-12-03,Sunderland,Leicester,home,Sunderland,Leicester,76,2,0,2,1,2,1,W,True,Sunderland,Leicester City,0.0,0.0,3.4,2.3,3.4,0.29411764705882354,Underdog
3109,2016,2016-12-03,Tottenham,Swansea,home,Tottenham,Swansea,45,2,0,5,0,5,0,W,True,Tottenham,Swansea City,0.0,0.0,1.36,9.0,5.5,0.7352941176470588,Strong Favorite
3110,2016,2016-12-03,West Bromwich Albion,Watford,home,West Bromwich Albion,Watford,33,2,0,3,1,3,1,W,True,West Bromwich Albion,Watford,0.0,1.0,2.2,3.75,3.3,0.45454545454545453,Moderate
3111,2016,2016-12-03,West Ham,Arsenal,away,Arsenal,West Ham,71,2,0,1,5,5,1,W,False,Arsenal,West Ham United,0.0,0.0,1.75,4.75,4.2,0.5714285714285714,Moderate
3112,2016,2016-12-04,Bournemouth,Liverpool,away,Liverpool,Bournemouth,21,2,0,4,3,3,4,L,False,Liverpool,AFC Bournemouth,0.0,0.0,1.75,5.0,4.0,0.5714285714285714,Moderate
3115,2016,2016-12-10,Watford,Everton,home,Watford,Everton,63,3,1,3,2,3,2,W,True,Watford,Everton,0.0,0.0,3.1,2.45,3.4,0.3225806451612903,Underdog
3117,2016,2016-12-10,Swansea,Sunderland,home,Swansea,Sunderland,53,2,0,3,0,3,0,W,True,Swansea City,Sunderland,0.0,0.0,2.15,3.6,3.5,0.46511627906976744,Moderate
3118,2016,2016-12-10,Arsenal,Stoke,home,Arsenal,Stoke,74,3,1,3,1,3,1,W,True,Arsenal,Stoke City,0.0,0.0,1.35,9.5,5.5,0.7407407407407407,Strong Favorite
3119,2016,2016-12-10,Burnley,Bournemouth,home,Burnley,Bournemouth,15,2,0,3,2,3,2,W,True,Burnley,AFC Bournemouth,0.0,0.0,3.5,2.2,3.5,0.2857142857142857,Underdog
3120,2016,2016-12-10,Leicester,Manchester City,home,Leicester,Manchester City,4,2,0,4,2,4,2,W,True,Leicester City,Manchester City,0.0,0.0,5.25,1.7,4.0,0.19047619047619047,Underdog
3127,2016,2016-12-14,Middlesbrough,Liverpool,away,Liverpool,Middlesbrough,59,2,0,0,3,3,0,W,False,Liverpool,Middlesbrough,0.0,0.0,1.6,6.0,4.33,0.625,Strong Favorite
3131,2016,2016-12-15,West Bromwich Albion,Swansea,home,West Bromwich Albion,Swansea,60,2,0,3,1,3,1,W,True,West Bromwich Albion,Swansea City,,,,,,,
3132,2016,2016-12-15,Manchester City,Watford,home,Manchester City,Watford,85,2,0,2,0,2,0,W,True,Manchester City,Watford,,,,,,,
3134,2016,2016-12-15,Tottenham,Hull,home,Tottenham,Hull,62,2,0,3,0,3,0,W,True,Tottenham,Hull City,,,,,,,
3136,2016,2016-12-17,Middlesbrough,Swansea,home,Middlesbrough,Swansea,28,2,0,3,0,3,0,W,True,Middlesbrough,Swansea City,0.0,0.0,2.1,4.0,3.4,0.47619047619047616,Moderate
3138,2016,2016-12-17,Stoke,Leicester,home,Stoke,Leicester,47,2,0,2,2,2,2,D,True,Stoke City,Leicester City,0.0,1.0,2.6,2.9,3.4,0.3846153846153846,Underdog
3140,2016,2016-12-17,West Bromwich Albion,Manchester United,away,Manchester United,West Bromwich Albion,55,2,0,0,2,2,0,W,False,Manchester United,West Bromwich Albion,0.0,0.0,1.7,5.75,3.8,0.5882352941176471,Moderate
3141,2016,2016-12-18,Bournemouth,Southampton,away,Southampton,Bournemouth,84,3,1,1,3,3,1,W,False,Southampton,AFC Bournemouth,0.0,0.0,2.6,3.0,3.3,0.3846153846153846,Underdog
3146,2016,2016-12-26,Swansea,West Ham,away,West Ham,Swansea,49,2,0,1,4,4,1,W,False,West Ham United,Swansea City,0.0,0.0,2.8,2.63,3.2,0.35714285714285715,Underdog
3147,2016,2016-12-26,Manchester United,Sunderland,home,Manchester United,Sunderland,81,2,0,3,1,3,1,W,True,Manchester United,Sunderland,0.0,0.0,1.22,13.0,6.5,0.819672131147541,Strong Favorite
3148,2016,2016-12-26,Leicester,Everton,away,Everton,Leicester,90,2,0,0,2,2,0,W,False,Everton,Leicester City,0.0,0.0,2.9,2.5,3.3,0.3448275862068966,Underdog
3151,2016,2016-12-26,Chelsea,Bournemouth,home,Chelsea,Bournemouth,48,2,0,3,0,3,0,W,True,Chelsea,AFC Bournemouth,0.0,0.0,1.36,8.5,5.0,0.7352941176470588,Strong Favorite
3152,2016,2016-12-26,Hull,Manchester City,away,Manchester City,Hull,77,2,0,0,3,3,0,W,False,Manchester City,Hull City,0.0,0.0,1.3,10.0,5.5,0.7692307692307692,Strong Favorite
3153,2016,2016-12-27,Liverpool,Stoke,home,Liverpool,Stoke,59,3,1,4,1,4,1,W,True,Liverpool,Stoke City,0.0,0.0,1.3,10.0,5.5,0.7692307692307692,Strong Favorite
3154,2016,2016-12-28,Southampton,Tottenham,away,Tottenham,Southampton,84,3,1,1,4,4,1,W,False,Tottenham,Southampton,0.0,1.0,2.6,2.8,3.25,0.3846153846153846,Underdog
3157,2016,2016-12-31,Burnley,Sunderland,home,Burnley,Sunderland,50,2,0,4,1,4,1,W,True,Burnley,Sunderland,0.0,0.0,2.4,3.3,3.25,0.4166666666666667,Underdog
3158,2016,2016-12-31,Chelsea,Stoke,home,Chelsea,Stoke,84,4,2,4,2,4,2,W,True,Chelsea,Stoke City,0.0,0.0,1.25,14.0,6.5,0.8,Strong Favorite
3161,2016,2016-12-31,Swansea,Bournemouth,away,Bournemouth,Swansea,45,2,0,0,3,3,0,W,False,AFC Bournemouth,Swansea City,0.0,0.0,2.6,2.9,3.4,0.3846153846153846,Underdog
3328,2016,2017-01-01,Watford,Tottenham,away,Tottenham,Watford,32,2,0,1,4,4,1,W,False,Tottenham,Watford,0.0,0.0,1.62,5.5,3.75,0.6172839506172839,Moderate
3329,2016,2017-01-01,Arsenal,Crystal Palace,home,Arsenal,Crystal Palace,55,2,0,2,0,2,0,W,True,Arsenal,Crystal Palace,0.0,0.0,1.29,9.5,5.5,0.7751937984496123,Strong Favorite
3331,2016,2017-01-02,Everton,Southampton,home,Everton,Southampton,80,2,0,3,0,3,0,W,True,Everton,Southampton,0.0,0.0,2.2,3.6,3.4,0.45454545454545453,Moderate
3332,2016,2017-01-02,Manchester City,Burnley,home,Manchester City,Burnley,61,2,0,2,1,2,1,W,True,Manchester City,Burnley,1.0,0.0,1.17,19.0,8.5,0.8547008547008548,Strong Favorite
