event_id,match_key,season_key,leader_team_key,opponent_team_key,bucket_key,minute_reached_plus2,stoppage_flag,leader_is_home,score_at_event_leader,score_at_event_opponent,score_at_event_display,final_leader_goals,final_opponent_goals,result_for_leader,is_win,is_draw,is_loss,points_earned,points_dropped,leader_red_cards,opponent_red_cards,leader_prematch_win_odds,opponent_prematch_win_odds,draw_odds,leader_implied_prob,strength_tier
408_Newcastle United,408,2015-2016,Newcastle United,Swansea City,76-90+,81,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.3,3.4,3.4,0.4347826086956522,Moderate
410_Manchester City,410,2015-2016,Manchester City,Chelsea,46-60,53,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,1,2.7,2.75,3.4,0.3703703703703703,Underdog
412_Liverpool,412,2015-2016,Liverpool,AFC Bournemouth,31-45+,46,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.15,3.6,3.5,0.4651162790697674,Moderate
414_Tottenham,414,2015-2016,Tottenham,Stoke City,61-75,66,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.85,4.5,3.75,0.5405405405405405,Moderate
416_West Ham United,416,2015-2016,West Ham United,Watford,31-45+,44,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,1,1.57,6.5,4.33,0.6369426751592356,Strong Favorite
417_Manchester United,417,2015-2016,Manchester United,Crystal Palace,46-60,54,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.53,7.0,4.33,0.6535947712418301,Strong Favorite
418_Liverpool,418,2015-2016,Liverpool,Everton,31-45+,46,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,1,1.73,5.0,4.0,0.5780346820809249,Moderate
419_Arsenal,419,2015-2016,Arsenal,West Bromwich Albion,31-45+,37,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.29,13.0,6.0,0.7751937984496123,Strong Favorite
420_Manchester City,420,2015-2016,Manchester City,Stoke City,31-45+,42,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.3,11.0,6.0,0.7692307692307692,Strong Favorite
421_Southampton,421,2015-2016,Southampton,Aston Villa,31-45+,38,False,False,2,0,2-0,4,2,W,1,0,0,3,0,0,0,1.53,7.5,4.2,0.6535947712418301,Strong Favorite
422_Chelsea,422,2015-2016,Chelsea,AFC Bournemouth,31-45+,33,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.4,3.1,3.5,0.4166666666666667,Underdog
423_Liverpool,423,2015-2016,Liverpool,Newcastle United,16-30,29,False,True,2,0,2-0,2,2,D,0,1,0,1,2,0,0,1.57,6.0,4.5,0.6369426751592356,Strong Favorite
425_Leicester City,425,2015-2016,Leicester City,Swansea City,16-30,29,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.75,5.5,3.7,0.5714285714285714,Moderate
431_West Ham United,431,2015-2016,West Ham United,West Bromwich Albion,31-45+,46,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.1,4.0,3.4,0.4761904761904761,Moderate
433_Swansea City,433,2015-2016,Swansea City,Liverpool,31-45+,32,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,1,3.1,2.4,3.5,0.3225806451612903,Underdog
435_Southampton,435,2015-2016,Southampton,Manchester City,16-30,27,False,True,2,0,2-0,4,2,W,1,0,0,3,0,0,0,2.8,2.7,3.4,0.3571428571428571,Underdog
436_Tottenham,436,2015-2016,Tottenham,Chelsea,31-45+,43,False,False,2,0,2-0,2,2,D,0,1,0,1,2,0,0,2.63,2.75,3.6,0.3802281368821293,Underdog
439_Swansea City,439,2015-2016,Swansea City,West Ham United,16-30,30,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,8.0,1.44,4.75,0.125,Underdog
443_Leicester City,443,2015-2016,Leicester City,Everton,31-45+,32,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.91,4.0,4.0,0.5235602094240838,Moderate
445_Liverpool,445,2015-2016,Liverpool,Watford,61-75,75,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.5,7.5,4.5,0.6666666666666666,Strong Favorite
448_Norwich City,448,2015-2016,Norwich City,Watford,31-45+,36,False,True,3,1,3-1,4,2,W,1,0,0,3,0,0,0,1.83,4.75,3.75,0.5464480874316939,Moderate
449_Sunderland,449,2015-2016,Sunderland,Everton,31-45+,41,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.75,5.0,4.0,0.5714285714285714,Moderate
451_Arsenal,451,2015-2016,Arsenal,Aston Villa,76-90+,77,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.17,17.0,9.0,0.8547008547008548,Strong Favorite
453_Everton,453,2015-2016,Everton,Norwich City,31-45+,43,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.8,4.5,4.0,0.5555555555555556,Moderate
454_Newcastle United,454,2015-2016,Newcastle United,Tottenham,31-45+,38,False,True,2,0,2-0,5,1,W,1,0,0,3,0,1,0,4.5,1.8,4.0,0.2222222222222222,Underdog
455_Southampton,455,2015-2016,Southampton,Crystal Palace,46-60,60,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.36,9.0,5.5,0.7352941176470588,Strong Favorite
460_Manchester United,460,2015-2016,Manchester United,AFC Bournemouth,61-75,73,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.67,5.25,4.2,0.5988023952095809,Moderate
468_Manchester United,468,2016-2017,Manchester United,AFC Bournemouth,46-60,58,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.85,4.75,3.6,0.5405405405405405,Moderate
469_Liverpool,469,2016-2017,Liverpool,Arsenal,46-60,55,False,False,3,1,3-1,4,3,W,1,0,0,3,0,0,0,3.1,2.4,3.5,0.3225806451612903,Underdog
471_Manchester United,471,2016-2017,Manchester United,Southampton,46-60,51,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.53,7.5,4.2,0.6535947712418301,Strong Favorite
472_Manchester City,472,2016-2017,Manchester City,Stoke City,31-45+,35,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.73,5.5,3.8,0.5780346820809249,Moderate
473_Burnley,473,2016-2017,Burnley,Liverpool,31-45+,36,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,6.5,1.57,4.2,0.1538461538461538,Underdog
474_Hull City,474,2016-2017,Hull City,Swansea City,76-90+,91,True,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,5.25,1.8,3.6,0.1904761904761904,Underdog
479_Middlesbrough,479,2016-2017,Middlesbrough,Sunderland,31-45+,44,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,3.1,2.55,3.2,0.3225806451612903,Underdog
482_Arsenal,482,2016-2017,Arsenal,Watford,31-45+,39,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.73,5.0,3.75,0.5780346820809249,Moderate
483_Leicester City,483,2016-2017,Leicester City,Swansea City,46-60,51,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.73,5.25,3.6,0.5780346820809249,Moderate
485_Chelsea,485,2016-2017,Chelsea,Burnley,31-45+,40,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.25,15.0,5.5,0.8,Strong Favorite
490_Manchester City,490,2016-2017,Manchester City,West Ham United,16-30,17,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.25,11.0,6.0,0.8,Strong Favorite
491_Manchester City,491,2016-2017,Manchester City,Manchester United,31-45+,35,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,3.4,2.38,3.25,0.2941176470588235,Underdog
493_Tottenham,493,2016-2017,Tottenham,Stoke City,46-60,55,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.85,4.6,3.75,0.5405405405405405,Moderate
497_West Ham United,497,2016-2017,West Ham United,Watford,31-45+,32,False,True,2,0,2-0,2,4,L,0,0,1,0,3,0,0,1.91,4.5,3.6,0.5235602094240838,Moderate
497_Watford,497,2016-2017,Watford,West Ham United,61-75,62,False,False,4,2,4-2,4,2,W,1,0,0,3,0,0,0,4.5,1.91,3.6,0.2222222222222222,Underdog
498_Liverpool,498,2016-2017,Liverpool,Leicester City,16-30,30,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.7,5.5,4.0,0.5882352941176471,Moderate
500_Everton,500,2016-2017,Everton,Sunderland,61-75,67,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.1,3.8,3.5,0.4761904761904761,Moderate
501_Liverpool,501,2016-2017,Liverpool,Chelsea,31-45+,35,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,3.4,2.25,3.5,0.2941176470588235,Underdog
502_Arsenal,502,2016-2017,Arsenal,Hull City,46-60,54,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,1,1.6,6.0,4.2,0.625,Strong Favorite
503_Leicester City,503,2016-2017,Leicester City,Burnley,31-45+,47,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.5,8.0,4.33,0.6666666666666666,Strong Favorite
504_Manchester City,504,2016-2017,Manchester City,AFC Bournemouth,16-30,24,False,True,2,0,2-0,4,0,W,1,0,0,3,0,1,0,1.29,12.0,6.0,0.7751937984496123,Strong Favorite
505_West Bromwich Albion,505,2016-2017,West Bromwich Albion,West Ham United,31-45+,36,False,True,2,0,2-0,4,2,W,1,0,0,3,0,0,0,2.8,2.8,3.2,0.3571428571428571,Underdog
506_Everton,506,2016-2017,Everton,Middlesbrough,31-45+,45,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.67,6.0,3.8,0.5988023952095809,Moderate
507_Watford,507,2016-2017,Watford,Manchester United,76-90+,94,True,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,6.0,1.62,4.2,0.1666666666666666,Underdog
508_Crystal Palace,508,2016-2017,Crystal Palace,Stoke City,0-15,11,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.0,4.2,3.5,0.5,Moderate
511_Manchester United,511,2016-2017,Manchester United,Leicester City,31-45+,36,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.73,5.25,3.9,0.5780346820809249,Moderate
512_Tottenham,512,2016-2017,Tottenham,Middlesbrough,16-30,22,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.1,3.75,3.5,0.4761904761904761,Moderate
514_Sunderland,514,2016-2017,Sunderland,Crystal Palace,46-60,59,False,True,2,0,2-0,2,3,L,0,0,1,0,3,0,0,2.88,2.7,3.25,0.3472222222222222,Underdog
515_Manchester City,515,2016-2017,Manchester City,Swansea City,76-90+,76,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.36,9.0,5.5,0.7352941176470588,Strong Favorite
516_Liverpool,516,2016-2017,Liverpool,Hull City,16-30,29,False,True,2,0,2-0,5,1,W,1,0,0,3,0,0,1,1.22,15.0,7.0,0.819672131147541,Strong Favorite
518_Arsenal,518,2016-2017,Arsenal,Chelsea,0-15,13,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.4,3.1,3.5,0.4166666666666667,Underdog
519_Southampton,519,2016-2017,Southampton,West Ham United,61-75,61,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.75,2.8,3.3,0.3636363636363636,Underdog
520_Burnley,520,2016-2017,Burnley,Watford,31-45+,49,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.9,2.7,3.2,0.3448275862068966,Underdog
524_Chelsea,524,2016-2017,Chelsea,Hull City,61-75,66,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.5,7.5,4.5,0.6666666666666666,Strong Favorite
529_Tottenham,529,2016-2017,Tottenham,Manchester City,31-45+,36,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,3.0,2.5,3.5,0.3333333333333333,Underdog
531_Chelsea,531,2016-2017,Chelsea,Leicester City,31-45+,32,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.57,6.0,4.5,0.6369426751592356,Strong Favorite
532_Arsenal,532,2016-2017,Arsenal,Swansea City,31-45+,32,False,True,2,0,2-0,3,2,W,1,0,0,3,0,1,0,1.29,11.0,6.5,0.7751937984496123,Strong Favorite
533_AFC Bournemouth,533,2016-2017,AFC Bournemouth,Hull City,31-45+,44,False,True,3,1,3-1,6,1,W,1,0,0,3,0,0,0,1.85,5.0,3.5,0.5405405405405405,Moderate
535_Stoke City,535,2016-2017,Stoke City,Sunderland,31-45+,45,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.0,4.0,3.6,0.5,Moderate
539_Southampton,539,2016-2017,Southampton,Burnley,46-60,59,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.4,9.5,4.8,0.7142857142857143,Strong Favorite
544_Leicester City,544,2016-2017,Leicester City,Crystal Palace,61-75,62,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.05,3.9,3.5,0.4878048780487805,Moderate
545_Stoke City,545,2016-2017,Stoke City,Hull City,31-45+,49,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.5,3.1,3.3,0.4,Underdog
548_Liverpool,548,2016-2017,Liverpool,West Bromwich Albion,31-45+,34,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,1.29,13.0,6.0,0.7751937984496123,Strong Favorite
550_Chelsea,550,2016-2017,Chelsea,Manchester United,16-30,20,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,2.15,3.8,3.4,0.4651162790697674,Moderate
2677_Arsenal,2677,2016-2017,Arsenal,Sunderland,61-75,75,False,False,3,1,3-1,4,1,W,1,0,0,3,0,0,0,1.4,9.0,5.0,0.7142857142857143,Strong Favorite
2680_Manchester City,2680,2016-2017,Manchester City,West Bromwich Albion,16-30,27,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.44,8.0,4.75,0.6944444444444444,Strong Favorite
2681_Middlesbrough,2681,2016-2017,Middlesbrough,AFC Bournemouth,46-60,55,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.5,3.2,3.2,0.4,Underdog
2683_Liverpool,2683,2016-2017,Liverpool,Crystal Palace,61-75,70,False,False,4,2,4-2,4,2,W,1,0,0,3,0,0,0,1.7,5.25,4.0,0.5882352941176471,Moderate
2684_Everton,2684,2016-2017,Everton,West Ham United,61-75,75,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.8,4.75,3.8,0.5555555555555556,Moderate
2685_Chelsea,2685,2016-2017,Chelsea,Southampton,46-60,54,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.4,3.2,3.4,0.4166666666666667,Underdog
2686_Stoke City,2686,2016-2017,Stoke City,Swansea City,61-75,72,False,True,3,1,3-1,3,1,W,1,0,0,3,0,,,,,,,
2688_Burnley,2688,2016-2017,Burnley,Crystal Palace,0-15,13,False,True,2,0,2-0,3,2,W,1,0,0,3,0,0,0,3.3,2.38,3.3,0.303030303030303,Underdog
2691_Chelsea,2691,2016-2017,Chelsea,Everton,16-30,19,False,True,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.53,7.0,4.33,0.6535947712418301,Strong Favorite
2693_Liverpool,2693,2016-2017,Liverpool,Watford,16-30,29,False,True,2,0,2-0,6,1,W,1,0,0,3,0,0,0,1.29,12.0,6.0,0.7751937984496123,Strong Favorite
2695_Manchester United,2695,2016-2017,Manchester United,Swansea City,16-30,20,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.73,5.0,4.0,0.5780346820809249,Moderate
2700_Sunderland,2700,2016-2017,Sunderland,Hull City,61-75,61,False,True,2,0,2-0,3,0,W,1,0,0,3,0,1,0,2.15,3.8,3.4,0.4651162790697674,Moderate
2701_Watford,2701,2016-2017,Watford,Leicester City,0-15,11,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,2.8,2.75,3.3,0.3571428571428571,Underdog
2706_West Bromwich Albion,2706,2016-2017,West Bromwich Albion,Burnley,0-15,15,False,True,2,0,2-0,4,0,W,1,0,0,3,0,,,,,,,
2709_Swansea City,2709,2016-2017,Swansea City,Crystal Palace,61-75,67,False,True,3,1,3-1,5,4,W,1,0,0,3,0,0,0,2.63,2.88,3.4,0.3802281368821293,Underdog
2710_Liverpool,2710,2016-2017,Liverpool,Sunderland,76-90+,90,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.17,19.0,8.5,0.8547008547008548,Strong Favorite
2714_Arsenal,2714,2016-2017,Arsenal,AFC Bournemouth,76-90+,90,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.4,9.0,5.0,0.7142857142857143,Strong Favorite
3105_Chelsea,3105,2016-2017,Chelsea,Manchester City,76-90+,89,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,2,3.6,2.15,3.6,0.2777777777777778,Underdog
3106_Crystal Palace,3106,2016-2017,Crystal Palace,Southampton,31-45+,35,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,3.5,2.3,3.3,0.2857142857142857,Underdog
3107_Stoke City,3107,2016-2017,Stoke City,Burnley,31-45+,34,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.62,6.5,4.0,0.6172839506172839,Moderate
3108_Sunderland,3108,2016-2017,Sunderland,Leicester City,76-90+,76,False,True,2,0,2-0,2,1,W,1,0,0,3,0,0,0,3.4,2.3,3.4,0.2941176470588235,Underdog
3109_Tottenham,3109,2016-2017,Tottenham,Swansea City,31-45+,45,False,True,2,0,2-0,5,0,W,1,0,0,3,0,0,0,1.36,9.0,5.5,0.7352941176470588,Strong Favorite
3110_West Bromwich Albion,3110,2016-2017,West Bromwich Albion,Watford,31-45+,33,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,1,2.2,3.75,3.3,0.4545454545454545,Moderate
3111_Arsenal,3111,2016-2017,Arsenal,West Ham United,61-75,71,False,False,2,0,2-0,5,1,W,1,0,0,3,0,0,0,1.75,4.75,4.2,0.5714285714285714,Moderate
3112_Liverpool,3112,2016-2017,Liverpool,AFC Bournemouth,16-30,21,False,False,2,0,2-0,3,4,L,0,0,1,0,3,0,0,1.75,5.0,4.0,0.5714285714285714,Moderate
3115_Watford,3115,2016-2017,Watford,Everton,61-75,63,False,True,3,1,3-1,3,2,W,1,0,0,3,0,0,0,3.1,2.45,3.4,0.3225806451612903,Underdog
3117_Swansea City,3117,2016-2017,Swansea City,Sunderland,46-60,53,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.15,3.6,3.5,0.4651162790697674,Moderate
3118_Arsenal,3118,2016-2017,Arsenal,Stoke City,61-75,74,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.35,9.5,5.5,0.7407407407407407,Strong Favorite
3119_Burnley,3119,2016-2017,Burnley,AFC Bournemouth,0-15,15,False,True,2,0,2-0,3,2,W,1,0,0,3,0,0,0,3.5,2.2,3.5,0.2857142857142857,Underdog
3120_Leicester City,3120,2016-2017,Leicester City,Manchester City,0-15,4,False,True,2,0,2-0,4,2,W,1,0,0,3,0,0,0,5.25,1.7,4.0,0.1904761904761904,Underdog
3127_Liverpool,3127,2016-2017,Liverpool,Middlesbrough,46-60,59,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.6,6.0,4.33,0.625,Strong Favorite
3131_West Bromwich Albion,3131,2016-2017,West Bromwich Albion,Swansea City,46-60,60,False,True,2,0,2-0,3,1,W,1,0,0,3,0,,,,,,,
3132_Manchester City,3132,2016-2017,Manchester City,Watford,76-90+,85,False,True,2,0,2-0,2,0,W,1,0,0,3,0,,,,,,,
3134_Tottenham,3134,2016-2017,Tottenham,Hull City,61-75,62,False,True,2,0,2-0,3,0,W,1,0,0,3,0,,,,,,,
3136_Middlesbrough,3136,2016-2017,Middlesbrough,Swansea City,16-30,28,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.1,4.0,3.4,0.4761904761904761,Moderate
3138_Stoke City,3138,2016-2017,Stoke City,Leicester City,31-45+,47,False,True,2,0,2-0,2,2,D,0,1,0,1,2,0,1,2.6,2.9,3.4,0.3846153846153846,Underdog
3140_Manchester United,3140,2016-2017,Manchester United,West Bromwich Albion,46-60,55,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.7,5.75,3.8,0.5882352941176471,Moderate
3141_Southampton,3141,2016-2017,Southampton,AFC Bournemouth,76-90+,84,False,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,2.6,3.0,3.3,0.3846153846153846,Underdog
3146_West Ham United,3146,2016-2017,West Ham United,Swansea City,31-45+,49,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.8,2.63,3.2,0.3571428571428571,Underdog
3147_Manchester United,3147,2016-2017,Manchester United,Sunderland,76-90+,81,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.22,13.0,6.5,0.819672131147541,Strong Favorite
3148_Everton,3148,2016-2017,Everton,Leicester City,76-90+,90,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,2.9,2.5,3.3,0.3448275862068966,Underdog
3151_Chelsea,3151,2016-2017,Chelsea,AFC Bournemouth,31-45+,48,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.36,8.5,5.0,0.7352941176470588,Strong Favorite
3152_Manchester City,3152,2016-2017,Manchester City,Hull City,76-90+,77,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.3,10.0,5.5,0.7692307692307692,Strong Favorite
3153_Liverpool,3153,2016-2017,Liverpool,Stoke City,46-60,59,False,True,3,1,3-1,4,1,W,1,0,0,3,0,0,0,1.3,10.0,5.5,0.7692307692307692,Strong Favorite
3154_Tottenham,3154,2016-2017,Tottenham,Southampton,76-90+,84,False,False,3,1,3-1,4,1,W,1,0,0,3,0,0,1,2.6,2.8,3.25,0.3846153846153846,Underdog
3157_Burnley,3157,2016-2017,Burnley,Sunderland,46-60,50,False,True,2,0,2-0,4,1,W,1,0,0,3,0,0,0,2.4,3.3,3.25,0.4166666666666667,Underdog
3158_Chelsea,3158,2016-2017,Chelsea,Stoke City,76-90+,84,False,True,4,2,4-2,4,2,W,1,0,0,3,0,0,0,1.25,14.0,6.5,0.8,Strong Favorite
3161_AFC Bournemouth,3161,2016-2017,AFC Bournemouth,Swansea City,31-45+,45,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.6,2.9,3.4,0.3846153846153846,Underdog
3328_Tottenham,3328,2016-2017,Tottenham,Watford,31-45+,32,False,False,2,0,2-0,4,1,W,1,0,0,3,0,0,0,1.62,5.5,3.75,0.6172839506172839,Moderate
3329_Arsenal,3329,2016-2017,Arsenal,Crystal Palace,46-60,55,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.29,9.5,5.5,0.7751937984496123,Strong Favorite
3331_Everton,3331,2016-2017,Everton,Southampton,76-90+,80,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.2,3.6,3.4,0.4545454545454545,Moderate
3332_Manchester City,3332,2016-2017,Manchester City,Burnley,61-75,61,False,True,2,0,2-0,2,1,W,1,0,0,3,0,1,0,1.17,19.0,8.5,0.8547008547008548,Strong Favorite
3333_West Bromwich Albion,3333,2016-2017,West Bromwich Albion,Hull City,61-75,72,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,1.75,5.5,3.7,0.5714285714285714,Moderate
3335_Manchester United,3335,2016-2017,Manchester United,West Ham United,76-90+,77,False,False,2,0,2-0,2,0,W,1,0,0,3,0,0,1,1.65,6.0,4.0,0.6060606060606061,Moderate
3336_AFC Bournemouth,3336,2016-2017,AFC Bournemouth,Arsenal,16-30,20,False,True,2,0,2-0,3,3,D,0,1,0,1,2,1,0,4.33,1.85,3.4,0.23094688221709,Underdog
3338_Stoke City,3338,2016-2017,Stoke City,Watford,31-45+,48,False,True,2,0,2-0,2,0,W,1,0,0,3,0,,,,,,,
3339_Tottenham,3339,2016-2017,Tottenham,Chelsea,46-60,53,False,True,2,0,2-0,2,0,W,1,0,0,3,0,,,,,,,
3340_Tottenham,3340,2016-2017,Tottenham,West Bromwich Albion,16-30,25,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.33,11.0,5.5,0.7518796992481203,Strong Favorite
3342_Stoke City,3342,2016-2017,Stoke City,Sunderland,16-30,21,False,False,2,0,2-0,3,1,W,1,0,0,3,0,0,0,2.5,3.1,3.3,0.4,Underdog
3343_Arsenal,3343,2016-2017,Arsenal,Swansea City,46-60,53,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.5,7.0,4.75,0.6666666666666666,Strong Favorite
3344_Hull City,3344,2016-2017,Hull City,AFC Bournemouth,61-75,61,False,True,3,1,3-1,3,1,W,1,0,0,3,0,0,0,3.3,2.3,3.5,0.303030303030303,Underdog
3346_West Ham United,3346,2016-2017,West Ham United,Crystal Palace,76-90+,78,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,2.38,3.2,3.4,0.4201680672268907,Moderate
3347_Chelsea,3347,2016-2017,Chelsea,Leicester City,46-60,50,False,False,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.62,6.0,4.1,0.6172839506172839,Moderate
3348_Everton,3348,2016-2017,Everton,Manchester City,31-45+,46,False,True,2,0,2-0,4,0,W,1,0,0,3,0,0,0,4.5,1.8,4.0,0.2222222222222222,Underdog
3350_Swansea City,3350,2016-2017,Swansea City,Liverpool,46-60,51,False,False,2,0,2-0,3,2,W,1,0,0,3,0,0,0,15.0,1.22,7.0,0.0666666666666666,Underdog
3351_West Ham United,3351,2016-2017,West Ham United,Middlesbrough,76-90+,93,True,False,3,1,3-1,3,1,W,1,0,0,3,0,0,0,3.25,2.5,3.2,0.3076923076923077,Underdog
3355_West Bromwich Albion,3355,2016-2017,West Bromwich Albion,Sunderland,31-45+,35,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.7,5.75,3.8,0.5882352941176471,Moderate
3356_Manchester City,3356,2016-2017,Manchester City,Tottenham,46-60,53,False,True,2,0,2-0,2,2,D,0,1,0,1,2,0,0,2.15,3.6,3.5,0.4651162790697674,Moderate
3357_Southampton,3357,2016-2017,Southampton,Leicester City,31-45+,38,False,True,2,0,2-0,3,0,W,1,0,0,3,0,0,0,1.83,5.25,3.5,0.5464480874316939,Moderate
3359_Chelsea,3359,2016-2017,Chelsea,Hull City,76-90+,80,False,True,2,0,2-0,2,0,W,1,0,0,3,0,0,0,1.18,19.0,8.0,0.8474576271186441,Strong Favorite
3360_Watford,3360,2016-2017,Watford,Arsenal,0-15,12,False,False,2,0,2-0,2,1,W,1,0,0,3,0,0,0,15.0,1.22,7.0,0.0666666666666666,Underdog
3361_Crystal Palace,3361,2016-2017,Crystal Palace,AFC Bournemouth,76-90+,91,True,False,2,0,2-0,2,0,W,1,0,0,3,0,0,0,3.9,2.05,3.5,0.2564102564102564,Underdog
3367_Manchester City,3367,2016-2017,Manchester City,West Ham United,16-30,20,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,1.57,6.0,4.5,0.6369426751592356,Strong Favorite
3370_Chelsea,3370,2016-2017,Chelsea,Arsenal,46-60,52,False,True,2,0,2-0,3,1,W,1,0,0,3,0,0,0,1.95,4.2,3.6,0.5128205128205129,Moderate
3371_Sunderland,3371,2016-2017,Sunderland,Crystal Palace,31-45+,42,False,False,2,0,2-0,4,0,W,1,0,0,3,0,0,0,5.5,1.7,3.9,0.1818181818181818,Underdog
3372_Everton,3372,2016-2017,Everton,AFC Bournemouth,16-30,23,False,True,2,0,2-0,6,3,W,1,0,0,3,0,0,0,1.7,5.25,4.0,0.5882352941176471,Moderate
